elapsed_s,freq_mhz,busy_pct,bzy_mhz,tsc_mhz,temp_c,core_throttle_count,package_throttle_count,sampled_cpu_count
16.0,4765.0,99.76,4776.0,3686.0,96.0,6,0,1
16.5,4774.0,99.76,4786.0,3686.0,94.0,100,0,1
17.0,4800.0,99.76,4811.0,3686.0,97.0,106,0,1
17.5,4749.0,99.76,4760.0,3686.0,94.0,154,0,1
18.0,4768.0,99.76,4780.0,3686.0,93.0,67,0,1
18.5,4770.0,99.76,4782.0,3686.0,93.0,0,0,1
19.0,4741.0,99.76,4753.0,3686.0,93.0,0,0,1
19.5,4816.0,99.76,4827.0,3686.0,94.0,26,0,1
20.0,4806.0,99.76,4818.0,3686.0,96.0,358,0,1
20.5,4541.0,99.76,4552.0,3686.0,91.0,2,0,1
21.0,4693.0,99.76,4704.0,3686.0,91.0,0,0,1
21.5,4824.0,99.76,4835.0,3686.0,96.0,13,0,1
22.0,4784.0,99.76,4796.0,3686.0,94.0,123,0,1
22.5,4780.0,99.76,4791.0,3686.0,96.0,49,0,1
23.0,4791.0,99.76,4802.0,3686.0,96.0,62,0,1
23.5,4785.0,99.76,4797.0,3686.0,94.0,130,0,1
24.0,4796.0,99.76,4807.0,3686.0,93.0,85,0,1
24.5,4774.0,99.76,4786.0,3686.0,96.0,94,0,1
25.0,4754.0,99.76,4766.0,3686.0,93.0,28,0,1
25.5,4798.0,99.76,4809.0,3686.0,97.0,95,0,1
26.0,4747.0,99.76,4758.0,3686.0,89.0,288,0,1
26.5,4774.0,99.76,4785.0,3686.0,93.0,172,0,1
27.0,4793.0,99.76,4804.0,3686.0,97.0,162,0,1
27.5,4839.0,99.76,4850.0,3686.0,97.0,428,0,1
28.0,4855.0,99.76,4867.0,3686.0,97.0,463,0,1
28.5,4847.0,99.76,4859.0,3686.0,97.0,432,0,1
29.0,4815.0,99.76,4826.0,3686.0,96.0,407,0,1
29.5,4801.0,99.76,4812.0,3686.0,97.0,361,0,1
30.0,4816.0,99.76,4827.0,3686.0,97.0,386,0,1
30.5,4812.0,99.76,4824.0,3686.0,98.0,414,0,1
31.0,4798.0,99.76,4810.0,3686.0,96.0,376,0,1
31.5,4818.0,99.76,4830.0,3686.0,97.0,387,0,1
32.0,4764.0,99.76,4775.0,3686.0,96.0,322,0,1
32.5,4791.0,99.76,4803.0,3686.0,98.0,390,0,1
33.0,4755.0,99.76,4767.0,3686.0,97.0,330,0,1
33.5,4788.0,99.76,4799.0,3686.0,97.0,347,0,1
34.0,4787.0,99.76,4799.0,3686.0,97.0,333,0,1
34.5,4556.0,99.76,4567.0,3686.0,94.0,59,0,1
35.0,4677.0,99.76,4689.0,3686.0,93.0,0,0,1
35.5,4819.0,99.76,4831.0,3686.0,97.0,338,0,1
36.0,4800.0,99.76,4812.0,3686.0,98.0,351,0,1
36.5,4828.0,99.76,4840.0,3686.0,96.0,354,0,1
37.0,4834.0,99.76,4846.0,3686.0,96.0,420,0,1
37.5,4817.0,99.76,4829.0,3686.0,97.0,418,0,1
38.0,4779.0,99.76,4790.0,3686.0,96.0,360,0,1
38.5,4795.0,99.76,4807.0,3686.0,93.0,331,0,1
39.0,4822.0,99.76,4833.0,3686.0,96.0,418,0,1
39.5,4772.0,99.76,4783.0,3686.0,96.0,342,0,1
40.0,4816.0,99.76,4828.0,3686.0,96.0,400,0,1
40.5,4809.0,99.76,4820.0,3686.0,96.0,397,0,1
41.0,4786.0,99.76,4797.0,3686.0,96.0,375,0,1
41.5,4818.0,99.76,4829.0,3686.0,97.0,351,0,1
42.0,4806.0,99.76,4817.0,3686.0,97.0,358,0,1
42.5,4847.0,99.76,4859.0,3686.0,96.0,413,0,1
43.0,4848.0,99.76,4860.0,3686.0,96.0,445,0,1
43.5,4778.0,99.76,4789.0,3686.0,94.0,328,0,1
44.0,4849.0,99.76,4861.0,3686.0,96.0,164,0,1
44.5,4867.0,99.76,4879.0,3686.0,94.0,376,0,1
45.0,4846.0,99.76,4858.0,3686.0,96.0,387,0,1
45.5,4852.0,99.76,4864.0,3686.0,97.0,441,0,1
46.0,4881.0,99.76,4893.0,3686.0,94.0,462,0,1
46.5,4893.0,99.76,4905.0,3686.0,97.0,408,0,1
47.0,4896.0,99.76,4908.0,3686.0,97.0,451,0,1
47.5,4894.0,99.76,4906.0,3686.0,94.0,476,0,1
48.0,4898.0,99.76,4910.0,3686.0,96.0,432,0,1
48.5,4900.0,99.76,4912.0,3686.0,97.0,488,0,1
49.0,4902.0,99.76,4914.0,3686.0,98.0,520,0,1
49.5,4893.0,99.76,4905.0,3686.0,97.0,505,0,1
50.0,4900.0,99.76,4912.0,3686.0,97.0,500,0,1
50.5,4895.0,99.76,4907.0,3686.0,97.0,494,0,1
51.0,4844.0,99.76,4856.0,3686.0,97.0,377,0,1
51.5,4891.0,99.76,4903.0,3686.0,96.0,457,0,1
52.0,4862.0,99.76,4874.0,3686.0,97.0,434,0,1
52.5,4896.0,99.76,4908.0,3686.0,97.0,450,0,1
53.0,4903.0,99.76,4915.0,3686.0,96.0,507,0,1
53.5,4905.0,99.76,4917.0,3686.0,97.0,539,0,1
54.0,4888.0,99.76,4900.0,3686.0,96.0,452,0,1
54.5,4888.0,99.76,4900.0,3686.0,94.0,519,0,1
55.0,4869.0,99.76,4881.0,3686.0,97.0,426,0,1
55.5,4896.0,99.76,4908.0,3686.0,96.0,472,0,1
56.0,4900.0,99.76,4912.0,3686.0,96.0,515,0,1
56.5,4906.0,99.76,4918.0,3686.0,96.0,547,0,1
57.0,4895.0,99.76,4907.0,3686.0,97.0,513,0,1
57.5,4905.0,99.76,4917.0,3686.0,96.0,521,0,1
58.0,4921.0,99.76,4933.0,3686.0,96.0,526,0,1
58.5,4891.0,99.76,4903.0,3686.0,96.0,503,0,1
59.0,4924.0,99.76,4936.0,3686.0,96.0,528,0,1
59.5,4919.0,99.76,4931.0,3686.0,96.0,522,0,1
60.0,4922.0,99.76,4934.0,3686.0,97.0,534,0,1
60.5,4926.0,99.76,4938.0,3686.0,97.0,554,0,1
61.0,4925.0,99.76,4937.0,3686.0,96.0,558,0,1
61.5,4911.0,99.76,4923.0,3686.0,96.0,518,0,1
62.0,4930.0,99.76,4942.0,3686.0,96.0,556,0,1
62.5,4937.0,99.76,4949.0,3686.0,96.0,582,0,1
63.0,4936.0,99.76,4948.0,3686.0,97.0,566,0,1
63.5,4936.0,99.76,4948.0,3686.0,96.0,571,0,1
64.0,4931.0,99.76,4943.0,3686.0,97.0,561,0,1
64.5,4930.0,99.76,4942.0,3686.0,96.0,535,0,1
65.0,4937.0,99.76,4949.0,3686.0,97.0,577,0,1
65.5,4932.0,99.76,4944.0,3686.0,97.0,540,0,1
66.0,4935.0,99.76,4947.0,3686.0,96.0,566,0,1
66.5,4932.0,99.76,4944.0,3686.0,97.0,547,0,1
67.0,4935.0,99.76,4947.0,3686.0,96.0,577,0,1
67.5,4935.0,99.76,4947.0,3686.0,96.0,533,0,1
68.0,4931.0,99.76,4943.0,3686.0,96.0,540,0,1
68.5,4942.0,99.76,4954.0,3686.0,96.0,597,0,1
69.0,4942.0,99.76,4954.0,3686.0,97.0,584,0,1
69.5,4936.0,99.76,4948.0,3686.0,96.0,547,0,1
70.0,4938.0,99.76,4950.0,3686.0,96.0,567,0,1
70.5,4943.0,99.76,4955.0,3686.0,97.0,592,0,1
71.0,4940.0,99.76,4952.0,3686.0,97.0,573,0,1
71.5,4950.0,99.76,4962.0,3686.0,96.0,583,0,1
72.0,4945.0,99.76,4957.0,3686.0,97.0,558,0,1
72.5,4941.0,99.76,4953.0,3686.0,96.0,544,0,1
73.0,4953.0,99.76,4965.0,3686.0,96.0,591,0,1
73.5,4944.0,99.76,4956.0,3686.0,98.0,528,0,1
74.0,4940.0,99.76,4952.0,3686.0,96.0,520,0,1
74.5,4955.0,99.76,4967.0,3686.0,97.0,579,0,1
75.0,4953.0,99.76,4965.0,3686.0,97.0,579,0,1
75.5,4958.0,99.76,4970.0,3686.0,97.0,584,0,1
76.0,4961.0,99.76,4973.0,3686.0,97.0,560,0,1
76.5,4961.0,99.76,4973.0,3686.0,97.0,583,0,1
77.0,4940.0,99.76,4952.0,3686.0,92.0,528,0,1
77.5,4957.0,99.76,4969.0,3686.0,96.0,576,0,1
78.0,4957.0,99.76,4969.0,3686.0,97.0,589,0,1
78.5,4956.0,99.76,4968.0,3686.0,96.0,546,0,1
79.0,4946.0,99.76,4958.0,3686.0,96.0,545,0,1
79.5,4953.0,99.76,4965.0,3686.0,97.0,535,0,1
80.0,4952.0,99.76,4964.0,3686.0,97.0,579,0,1
80.5,4957.0,99.76,4969.0,3686.0,96.0,567,0,1
81.0,4960.0,99.76,4972.0,3686.0,97.0,548,0,1
81.5,4967.0,99.76,4979.0,3686.0,97.0,577,0,1
82.0,4962.0,99.76,4974.0,3686.0,96.0,537,0,1
82.5,4954.0,99.76,4966.0,3686.0,96.0,544,0,1
83.0,4970.0,99.76,4982.0,3686.0,97.0,592,0,1
83.5,4963.0,99.76,4975.0,3686.0,97.0,551,0,1
84.0,4971.0,99.76,4983.0,3686.0,96.0,588,0,1
84.5,4966.0,99.76,4978.0,3686.0,97.0,553,0,1
85.0,4968.0,99.76,4981.0,3686.0,96.0,552,0,1
85.5,4967.0,99.76,4979.0,3686.0,97.0,556,0,1
86.0,4967.0,99.76,4979.0,3686.0,96.0,546,0,1
86.5,4948.0,99.76,4960.0,3686.0,96.0,528,0,1
87.0,4959.0,99.76,4971.0,3686.0,97.0,543,0,1
87.5,4959.0,99.76,4971.0,3686.0,97.0,539,0,1
88.0,4928.0,99.76,4940.0,3686.0,97.0,453,0,1
88.5,4964.0,99.76,4976.0,3686.0,97.0,548,0,1
89.0,4963.0,99.76,4975.0,3686.0,96.0,536,0,1
89.5,4954.0,99.76,4966.0,3686.0,96.0,493,0,1
90.0,4965.0,99.76,4977.0,3686.0,96.0,561,0,1
90.5,4969.0,99.76,4981.0,3686.0,96.0,553,0,1
91.0,4951.0,99.76,4963.0,3686.0,97.0,502,0,1
91.5,4958.0,99.76,4970.0,3686.0,97.0,496,0,1
92.0,4974.0,99.76,4986.0,3686.0,96.0,558,0,1
92.5,4970.0,99.76,4982.0,3686.0,97.0,504,0,1
93.0,4978.0,99.76,4990.0,3686.0,97.0,539,0,1
93.5,4976.0,99.76,4988.0,3686.0,96.0,534,0,1
94.0,4981.0,99.76,4993.0,3686.0,96.0,563,0,1
94.5,4973.0,99.76,4985.0,3686.0,96.0,553,0,1
95.0,4981.0,99.76,4993.0,3686.0,97.0,562,0,1
95.5,4969.0,99.76,4981.0,3686.0,97.0,540,0,1
96.0,4979.0,99.76,4991.0,3686.0,96.0,538,0,1
96.5,4974.0,99.76,4986.0,3686.0,96.0,518,0,1
97.0,4960.0,99.76,4972.0,3686.0,96.0,485,0,1
97.5,4975.0,99.76,4987.0,3686.0,96.0,505,0,1
98.0,4976.0,99.76,4988.0,3686.0,97.0,529,0,1
98.5,4962.0,99.76,4974.0,3686.0,97.0,510,0,1
99.0,4966.0,99.76,4978.0,3686.0,96.0,525,0,1
99.5,4956.0,99.76,4968.0,3686.0,96.0,470,0,1
100.0,4973.0,99.76,4985.0,3686.0,97.0,504,0,1
100.5,4975.0,99.76,4988.0,3686.0,97.0,527,0,1
101.0,4977.0,99.76,4989.0,3686.0,96.0,522,0,1
101.5,4951.0,99.76,4963.0,3686.0,96.0,443,0,1
102.0,4959.0,99.76,4971.0,3686.0,96.0,474,0,1
102.5,4960.0,99.76,4972.0,3686.0,97.0,469,0,1
103.0,4956.0,99.76,4968.0,3686.0,89.0,443,0,1
103.5,4964.0,99.76,4976.0,3686.0,97.0,454,0,1
104.0,4963.0,99.76,4975.0,3686.0,97.0,460,0,1
104.5,4965.0,99.76,4977.0,3686.0,96.0,440,0,1
105.0,4975.0,99.76,4987.0,3686.0,96.0,458,0,1
105.5,4963.0,99.76,4976.0,3686.0,97.0,453,0,1
106.0,4976.0,99.76,4988.0,3686.0,94.0,483,0,1
106.5,4988.0,99.76,5000.0,3686.0,97.0,480,0,1
107.0,4975.0,99.76,4988.0,3686.0,96.0,464,0,1
107.5,4979.0,99.76,4991.0,3686.0,96.0,507,0,1
108.0,4975.0,99.76,4987.0,3686.0,94.0,456,0,1
108.5,4964.0,99.76,4976.0,3686.0,96.0,452,0,1
109.0,4983.0,99.76,4995.0,3686.0,96.0,492,0,1
109.5,4967.0,99.76,4979.0,3686.0,96.0,445,0,1
110.0,4960.0,99.76,4972.0,3686.0,97.0,453,0,1
110.5,4973.0,99.76,4985.0,3686.0,97.0,461,0,1
111.0,4963.0,99.76,4975.0,3686.0,97.0,411,0,1
111.5,4889.0,99.76,4901.0,3686.0,97.0,330,0,1
112.0,4982.0,99.76,4994.0,3686.0,96.0,494,0,1
112.5,4977.0,99.76,4989.0,3686.0,97.0,472,0,1
113.0,4975.0,99.76,4987.0,3686.0,93.0,433,0,1
113.5,4978.0,99.76,4990.0,3686.0,97.0,461,0,1
114.0,4907.0,99.76,4919.0,3686.0,97.0,366,0,1
114.5,4938.0,99.76,4950.0,3686.0,96.0,439,0,1
115.0,4944.0,99.76,4956.0,3686.0,96.0,440,0,1
115.5,4962.0,99.76,4974.0,3686.0,96.0,474,0,1
116.0,4960.0,99.76,4972.0,3686.0,94.0,449,0,1
116.5,4961.0,99.76,4973.0,3686.0,96.0,419,0,1
117.0,4956.0,99.76,4969.0,3686.0,96.0,409,0,1
117.5,4957.0,99.76,4969.0,3686.0,97.0,429,0,1
118.0,4954.0,99.76,4966.0,3686.0,97.0,438,0,1
118.5,4973.0,99.76,4985.0,3686.0,97.0,442,0,1
119.0,4974.0,99.76,4987.0,3686.0,97.0,464,0,1
119.5,4961.0,99.76,4974.0,3686.0,98.0,426,0,1
120.0,4981.0,99.76,4994.0,3686.0,96.0,460,0,1
120.5,4982.0,99.76,4994.0,3686.0,96.0,485,0,1
121.0,4985.0,99.76,4997.0,3686.0,97.0,482,0,1
121.5,4985.0,99.76,4997.0,3686.0,97.0,481,0,1
122.0,4979.0,99.76,4991.0,3686.0,97.0,468,0,1
122.5,4979.0,99.76,4991.0,3686.0,98.0,500,0,1
123.0,4985.0,99.76,4997.0,3686.0,97.0,477,0,1
123.5,4983.0,99.76,4996.0,3686.0,97.0,515,0,1
124.0,4984.0,99.76,4996.0,3686.0,97.0,492,0,1
124.5,4983.0,99.76,4995.0,3686.0,94.0,510,0,1
125.0,4971.0,99.76,4983.0,3686.0,96.0,497,0,1
125.5,4984.0,99.76,4996.0,3686.0,97.0,468,0,1
126.0,4986.0,99.76,4998.0,3686.0,97.0,475,0,1
126.5,4984.0,99.76,4997.0,3686.0,97.0,491,0,1
127.0,4949.0,99.76,4961.0,3686.0,97.0,429,0,1
127.5,4923.0,99.76,4935.0,3686.0,91.0,407,0,1
128.0,4841.0,99.76,4853.0,3686.0,83.0,271,0,1
128.5,4726.0,99.76,4738.0,3686.0,91.0,176,0,1
129.0,4924.0,99.76,4936.0,3686.0,97.0,371,0,1
129.5,4939.0,99.76,4951.0,3686.0,96.0,408,0,1
130.0,4851.0,99.76,4862.0,3686.0,97.0,316,0,1
130.5,4921.0,99.76,4933.0,3686.0,97.0,409,0,1
131.0,4942.0,99.76,4954.0,3686.0,96.0,401,0,1
131.5,4942.0,99.76,4954.0,3686.0,96.0,415,0,1
132.0,4916.0,99.76,4928.0,3686.0,88.0,379,0,1
132.5,4942.0,99.76,4955.0,3686.0,94.0,432,0,1
133.0,4911.0,99.76,4923.0,3686.0,96.0,377,0,1
133.5,4936.0,99.76,4948.0,3686.0,94.0,421,0,1
134.0,4945.0,99.76,4957.0,3686.0,96.0,390,0,1
134.5,4937.0,99.76,4949.0,3686.0,97.0,450,0,1
135.0,4944.0,99.76,4956.0,3686.0,96.0,425,0,1
135.5,4945.0,99.76,4957.0,3686.0,97.0,417,0,1
136.0,4950.0,99.76,4962.0,3686.0,96.0,458,0,1
136.5,4949.0,99.76,4961.0,3686.0,97.0,433,0,1
137.0,4952.0,99.76,4964.0,3686.0,96.0,465,0,1
137.5,4945.0,99.76,4957.0,3686.0,96.0,463,0,1
138.0,4948.0,99.76,4960.0,3686.0,97.0,445,0,1
138.5,4960.0,99.76,4972.0,3686.0,96.0,476,0,1
139.0,4955.0,99.76,4967.0,3686.0,96.0,449,0,1
139.5,4957.0,99.67,4974.0,3686.0,85.0,289,0,1
