elapsed_s,freq_mhz,busy_pct,bzy_mhz,tsc_mhz,temp_c,core_throttle_count,package_throttle_count,sampled_cpu_count
25.0,4947.0,99.76,4959.0,3686.0,97.0,381,0,1
25.5,4956.0,99.76,4969.0,3686.0,97.0,412,0,1
26.0,4961.0,99.76,4974.0,3686.0,96.0,415,0,1
26.5,4962.0,99.76,4974.0,3686.0,97.0,425,0,1
27.0,4960.0,99.76,4972.0,3686.0,96.0,416,0,1
27.5,4967.0,99.76,4979.0,3686.0,97.0,468,0,1
28.0,4954.0,99.76,4966.0,3686.0,97.0,477,0,1
28.5,4969.0,99.76,4981.0,3686.0,97.0,456,0,1
29.0,4965.0,99.76,4977.0,3686.0,97.0,471,0,1
29.5,4974.0,99.76,4986.0,3686.0,97.0,472,0,1
30.0,4975.0,99.76,4987.0,3686.0,97.0,478,0,1
30.5,4958.0,99.76,4970.0,3686.0,97.0,429,0,1
31.0,4966.0,99.76,4979.0,3686.0,94.0,454,0,1
31.5,4974.0,99.76,4986.0,3686.0,97.0,448,0,1
32.0,4973.0,99.76,4985.0,3686.0,97.0,457,0,1
32.5,4972.0,99.76,4984.0,3686.0,97.0,445,0,1
33.0,4974.0,99.76,4986.0,3686.0,97.0,490,0,1
33.5,4969.0,99.76,4982.0,3686.0,97.0,456,0,1
34.0,4955.0,99.76,4967.0,3686.0,96.0,467,0,1
34.5,4968.0,99.76,4980.0,3686.0,98.0,492,0,1
35.0,4975.0,99.76,4988.0,3686.0,97.0,456,0,1
35.5,4958.0,99.76,4970.0,3686.0,97.0,429,0,1
36.0,4957.0,99.76,4969.0,3686.0,97.0,448,0,1
36.5,4963.0,99.76,4975.0,3686.0,97.0,447,0,1
37.0,4978.0,99.76,4990.0,3686.0,96.0,409,0,1
37.5,4978.0,99.76,4990.0,3686.0,98.0,448,0,1
38.0,4957.0,99.76,4969.0,3686.0,97.0,465,0,1
38.5,4971.0,99.76,4983.0,3686.0,97.0,465,0,1
39.0,4981.0,99.76,4993.0,3686.0,96.0,449,0,1
39.5,4972.0,99.76,4984.0,3686.0,98.0,435,0,1
40.0,4981.0,99.76,4993.0,3686.0,97.0,430,0,1
40.5,4973.0,99.76,4985.0,3686.0,96.0,396,0,1
41.0,4984.0,99.76,4996.0,3686.0,97.0,382,0,1
41.5,4985.0,99.76,4997.0,3686.0,97.0,400,0,1
42.0,4983.0,99.76,4995.0,3686.0,96.0,401,0,1
42.5,4965.0,99.76,4977.0,3686.0,96.0,444,0,1
43.0,4983.0,99.76,4995.0,3686.0,96.0,426,0,1
43.5,4969.0,99.76,4981.0,3686.0,97.0,443,0,1
44.0,4964.0,99.76,4976.0,3686.0,97.0,439,0,1
44.5,4979.0,99.76,4991.0,3686.0,96.0,466,0,1
45.0,4980.0,99.76,4992.0,3686.0,97.0,441,0,1
45.5,4982.0,99.76,4994.0,3686.0,97.0,442,0,1
46.0,4983.0,99.76,4995.0,3686.0,96.0,425,0,1
46.5,4951.0,99.76,4963.0,3686.0,96.0,411,0,1
47.0,4971.0,99.76,4983.0,3686.0,96.0,460,0,1
47.5,4979.0,99.76,4991.0,3686.0,97.0,429,0,1
48.0,4977.0,99.76,4989.0,3686.0,96.0,463,0,1
48.5,4978.0,99.76,4991.0,3686.0,97.0,431,0,1
49.0,4981.0,99.76,4993.0,3686.0,97.0,436,0,1
49.5,4978.0,99.76,4990.0,3686.0,96.0,415,0,1
50.0,4982.0,99.76,4995.0,3686.0,97.0,431,0,1
50.5,4943.0,99.76,4955.0,3686.0,97.0,399,0,1
51.0,4971.0,99.76,4983.0,3686.0,96.0,470,0,1
51.5,4968.0,99.76,4980.0,3686.0,96.0,437,0,1
52.0,4970.0,99.76,4983.0,3686.0,97.0,451,0,1
52.5,4969.0,99.76,4981.0,3686.0,98.0,450,0,1
53.0,4979.0,99.76,4992.0,3686.0,96.0,434,0,1
53.5,4979.0,99.76,4991.0,3686.0,96.0,442,0,1
54.0,4980.0,99.76,4992.0,3686.0,97.0,434,0,1
54.5,4985.0,99.76,4997.0,3686.0,96.0,415,0,1
55.0,4984.0,99.76,4996.0,3686.0,97.0,403,0,1
55.5,4979.0,99.76,4991.0,3686.0,97.0,426,0,1
56.0,4983.0,99.76,4995.0,3686.0,96.0,428,0,1
56.5,4983.0,99.76,4995.0,3686.0,97.0,404,0,1
57.0,4984.0,99.76,4996.0,3686.0,96.0,425,0,1
57.5,4980.0,99.76,4992.0,3686.0,94.0,446,0,1
58.0,4983.0,99.76,4995.0,3686.0,97.0,412,0,1
58.5,4983.0,99.76,4995.0,3686.0,97.0,434,0,1
59.0,4981.0,99.76,4993.0,3686.0,97.0,443,0,1
59.5,4981.0,99.76,4994.0,3686.0,96.0,416,0,1
60.0,4984.0,99.76,4997.0,3686.0,96.0,406,0,1
60.5,4985.0,99.76,4997.0,3686.0,97.0,426,0,1
61.0,4983.0,99.76,4995.0,3686.0,97.0,426,0,1
61.5,4986.0,99.76,4998.0,3686.0,97.0,451,0,1
62.0,4986.0,99.76,4998.0,3686.0,97.0,418,0,1
62.5,4986.0,99.76,4998.0,3686.0,98.0,418,0,1
63.0,4984.0,99.76,4997.0,3686.0,97.0,402,0,1
63.5,4983.0,99.76,4995.0,3686.0,97.0,444,0,1
64.0,4980.0,99.76,4992.0,3686.0,97.0,411,0,1
64.5,4983.0,99.76,4995.0,3686.0,97.0,410,0,1
65.0,4979.0,99.76,4991.0,3686.0,97.0,406,0,1
65.5,4971.0,99.76,4984.0,3686.0,96.0,429,0,1
66.0,4969.0,99.76,4982.0,3686.0,94.0,400,0,1
66.5,4981.0,99.76,4994.0,3686.0,97.0,399,0,1
67.0,4984.0,99.76,4996.0,3686.0,96.0,431,0,1
67.5,4986.0,99.76,4998.0,3686.0,97.0,451,0,1
68.0,4988.0,99.76,5000.0,3686.0,96.0,436,0,1
68.5,4981.0,99.76,4993.0,3686.0,98.0,434,0,1
69.0,4979.0,99.76,4991.0,3686.0,97.0,423,0,1
69.5,4981.0,99.76,4994.0,3686.0,97.0,431,0,1
70.0,4984.0,99.76,4996.0,3686.0,94.0,423,0,1
70.5,4981.0,99.76,4993.0,3686.0,97.0,425,0,1
71.0,4966.0,99.76,4979.0,3686.0,97.0,415,0,1
71.5,4984.0,99.76,4996.0,3686.0,97.0,432,0,1
72.0,4972.0,99.76,4985.0,3686.0,97.0,412,0,1
72.5,4982.0,99.76,4994.0,3686.0,96.0,420,0,1
73.0,4982.0,99.76,4994.0,3686.0,94.0,445,0,1
73.5,4973.0,99.76,4985.0,3686.0,96.0,409,0,1
74.0,4977.0,99.76,4989.0,3686.0,96.0,416,0,1
74.5,4973.0,99.76,4985.0,3686.0,97.0,396,0,1
75.0,4985.0,99.76,4997.0,3686.0,97.0,465,0,1
75.5,4983.0,99.76,4995.0,3686.0,96.0,399,0,1
76.0,4986.0,99.76,4999.0,3686.0,97.0,450,0,1
76.5,4981.0,99.76,4994.0,3686.0,97.0,441,0,1
77.0,4977.0,99.76,4989.0,3686.0,97.0,391,0,1
77.5,4984.0,99.76,4996.0,3686.0,96.0,470,0,1
78.0,4984.0,99.76,4996.0,3686.0,96.0,462,0,1
78.5,4977.0,99.76,4989.0,3686.0,98.0,425,0,1
79.0,4965.0,99.76,4977.0,3686.0,96.0,385,0,1
79.5,4978.0,99.76,4990.0,3686.0,97.0,415,0,1
80.0,4988.0,99.76,5000.0,3686.0,97.0,462,0,1
80.5,4983.0,99.76,4995.0,3686.0,97.0,444,0,1
81.0,4981.0,99.76,4993.0,3686.0,97.0,425,0,1
81.5,4982.0,99.76,4994.0,3686.0,97.0,426,0,1
82.0,4985.0,99.76,4997.0,3686.0,97.0,419,0,1
82.5,4985.0,99.76,4998.0,3686.0,94.0,422,0,1
83.0,4983.0,99.76,4995.0,3686.0,97.0,409,0,1
83.5,4979.0,99.76,4991.0,3686.0,94.0,398,0,1
84.0,4976.0,99.76,4989.0,3686.0,96.0,402,0,1
84.5,4982.0,99.76,4994.0,3686.0,97.0,404,0,1
85.0,4984.0,99.76,4996.0,3686.0,97.0,429,0,1
85.5,4972.0,99.76,4985.0,3686.0,97.0,440,0,1
86.0,4979.0,99.76,4991.0,3686.0,97.0,395,0,1
86.5,4980.0,99.76,4992.0,3686.0,97.0,422,0,1
87.0,4984.0,99.76,4996.0,3686.0,96.0,418,0,1
87.5,4986.0,99.76,4998.0,3686.0,97.0,462,0,1
88.0,4984.0,99.76,4996.0,3686.0,97.0,446,0,1
88.5,4983.0,99.76,4995.0,3686.0,97.0,456,0,1
89.0,4984.0,99.76,4997.0,3686.0,96.0,453,0,1
89.5,4987.0,99.76,5000.0,3686.0,97.0,426,0,1
90.0,4990.0,99.76,5003.0,3686.0,97.0,467,0,1
90.5,4990.0,99.76,5002.0,3686.0,97.0,480,0,1
91.0,4986.0,99.76,4998.0,3686.0,97.0,422,0,1
91.5,4984.0,99.76,4996.0,3686.0,96.0,435,0,1
92.0,4992.0,99.76,5004.0,3686.0,97.0,486,0,1
92.5,4988.0,99.76,5001.0,3686.0,96.0,444,0,1
93.0,4983.0,99.76,4996.0,3686.0,97.0,444,0,1
93.5,4988.0,99.76,5000.0,3686.0,97.0,466,0,1
94.0,4965.0,99.76,4977.0,3686.0,98.0,402,0,1
94.5,4907.0,99.76,4919.0,3686.0,91.0,333,0,1
95.0,4808.0,99.76,4820.0,3686.0,97.0,147,0,1
95.5,4748.0,99.76,4760.0,3686.0,97.0,168,0,1
96.0,4938.0,99.76,4950.0,3686.0,96.0,391,0,1
96.5,4929.0,99.76,4941.0,3686.0,96.0,404,0,1
97.0,4849.0,99.76,4861.0,3686.0,96.0,350,0,1
97.5,4953.0,99.76,4965.0,3686.0,97.0,381,0,1
98.0,4964.0,99.76,4976.0,3686.0,97.0,457,0,1
98.5,4959.0,99.76,4971.0,3686.0,96.0,460,0,1
99.0,4956.0,99.76,4969.0,3686.0,98.0,421,0,1
99.5,4934.0,99.76,4946.0,3686.0,96.0,403,0,1
100.0,4946.0,99.76,4958.0,3686.0,97.0,424,0,1
100.5,4967.0,99.76,4979.0,3686.0,97.0,435,0,1
101.0,4967.0,99.76,4979.0,3686.0,97.0,428,0,1
101.5,4972.0,99.76,4984.0,3686.0,97.0,436,0,1
102.0,4968.0,99.76,4980.0,3686.0,89.0,471,0,1
102.5,4955.0,99.76,4967.0,3686.0,96.0,436,0,1
103.0,4976.0,99.76,4988.0,3686.0,98.0,442,0,1
103.5,4972.0,99.76,4984.0,3686.0,96.0,445,0,1
104.0,4963.0,99.76,4975.0,3686.0,98.0,425,0,1
104.5,4978.0,99.76,4990.0,3686.0,96.0,421,0,1
105.0,4978.0,99.76,4991.0,3686.0,96.0,430,0,1
105.5,4979.0,99.76,4991.0,3686.0,97.0,414,0,1
106.0,4979.0,99.76,4991.0,3686.0,97.0,402,0,1
106.5,4978.0,99.76,4990.0,3686.0,97.0,453,0,1
107.0,4980.0,99.76,4992.0,3686.0,97.0,432,0,1
107.5,4979.0,99.76,4992.0,3686.0,96.0,440,0,1
108.0,4977.0,99.76,4989.0,3686.0,97.0,416,0,1
108.5,4976.0,99.76,4988.0,3686.0,97.0,450,0,1
109.0,4957.0,99.76,4969.0,3686.0,97.0,457,0,1
109.5,4976.0,99.76,4988.0,3686.0,97.0,439,0,1
110.0,4979.0,99.76,4991.0,3686.0,96.0,394,0,1
110.5,4951.0,99.76,4963.0,3686.0,97.0,422,0,1
111.0,4976.0,99.76,4988.0,3686.0,94.0,431,0,1
111.5,4978.0,99.76,4990.0,3686.0,97.0,403,0,1
112.0,4982.0,99.76,4994.0,3686.0,97.0,405,0,1
112.5,4981.0,99.76,4993.0,3686.0,97.0,410,0,1
113.0,4969.0,99.76,4982.0,3686.0,96.0,393,0,1
113.5,4978.0,99.76,4991.0,3686.0,96.0,437,0,1
114.0,4972.0,99.76,4984.0,3686.0,97.0,416,0,1
114.5,4982.0,99.76,4994.0,3686.0,96.0,417,0,1
115.0,4985.0,99.76,4997.0,3686.0,97.0,452,0,1
115.5,4984.0,99.76,4996.0,3686.0,97.0,441,0,1
116.0,4986.0,99.76,4999.0,3686.0,97.0,434,0,1
116.5,4987.0,99.76,4999.0,3686.0,97.0,466,0,1
117.0,4985.0,99.76,4997.0,3686.0,94.0,460,0,1
117.5,4987.0,99.76,4999.0,3686.0,96.0,458,0,1
118.0,4986.0,99.76,4998.0,3686.0,97.0,429,0,1
118.5,4985.0,99.76,4997.0,3686.0,97.0,405,0,1
119.0,4981.0,99.76,4993.0,3686.0,97.0,433,0,1
119.5,4983.0,99.76,4995.0,3686.0,96.0,445,0,1
120.0,4983.0,99.76,4995.0,3686.0,98.0,423,0,1
120.5,4984.0,99.76,4996.0,3686.0,97.0,423,0,1
121.0,4985.0,99.76,4997.0,3686.0,96.0,416,0,1
121.5,4975.0,99.76,4987.0,3686.0,97.0,417,0,1
122.0,4984.0,99.76,4996.0,3686.0,97.0,422,0,1
122.5,4984.0,99.76,4996.0,3686.0,98.0,398,0,1
123.0,4984.0,99.76,4997.0,3686.0,96.0,410,0,1
123.5,4972.0,99.76,4985.0,3686.0,97.0,446,0,1
124.0,4977.0,99.76,4989.0,3686.0,97.0,396,0,1
124.5,4958.0,99.76,4970.0,3686.0,97.0,384,0,1
125.0,4975.0,99.76,4987.0,3686.0,97.0,425,0,1
125.5,4966.0,99.76,4978.0,3686.0,94.0,403,0,1
126.0,4981.0,99.76,4993.0,3686.0,97.0,406,0,1
126.5,4982.0,99.76,4994.0,3686.0,96.0,410,0,1
127.0,4975.0,99.76,4987.0,3686.0,96.0,403,0,1
127.5,4980.0,99.76,4992.0,3686.0,97.0,426,0,1
128.0,4984.0,99.76,4996.0,3686.0,97.0,415,0,1
128.5,4986.0,99.76,4999.0,3686.0,94.0,469,0,1
129.0,4978.0,99.76,4990.0,3686.0,97.0,446,0,1
129.5,4983.0,99.76,4996.0,3686.0,97.0,432,0,1
130.0,4986.0,99.76,4999.0,3686.0,96.0,423,0,1
130.5,4986.0,99.76,4998.0,3686.0,97.0,458,0,1
131.0,4982.0,99.76,4994.0,3686.0,96.0,428,0,1
131.5,4971.0,99.76,4983.0,3686.0,98.0,453,0,1
132.0,4987.0,99.76,4999.0,3686.0,97.0,463,0,1
132.5,4988.0,99.76,5000.0,3686.0,97.0,468,0,1
133.0,4973.0,99.76,4985.0,3686.0,97.0,408,0,1
133.5,4981.0,99.76,4994.0,3686.0,96.0,413,0,1
134.0,4978.0,99.76,4990.0,3686.0,97.0,408,0,1
134.5,4985.0,99.76,4997.0,3686.0,97.0,416,0,1
135.0,4990.0,99.76,5003.0,3686.0,96.0,411,0,1
135.5,4971.0,99.76,4983.0,3686.0,97.0,407,0,1
136.0,4975.0,99.76,4987.0,3686.0,97.0,393,0,1
136.5,4969.0,99.63,4988.0,3686.0,84.0,325,0,1
